"DateTime","Embodied cognition[en]","Cognitive science[en]","Mind[en]","Cognition[en]"
"2018-10-01 00:00:00",252,471,375,611
"2018-10-02 00:00:00",276,493,513,670
"2018-10-03 00:00:00",271,492,408,801
"2018-10-04 00:00:00",244,414,359,716
"2018-10-05 00:00:00",209,391,311,568
"2018-10-06 00:00:00",175,305,281,426
"2018-10-07 00:00:00",156,351,6195,507
"2018-10-08 00:00:00",257,462,322,657
"2018-10-09 00:00:00",267,444,378,700
"2018-10-10 00:00:00",250,471,366,765
"2018-10-11 00:00:00",272,475,433,631
"2018-10-12 00:00:00",201,368,381,577
"2018-10-13 00:00:00",178,312,280,472
"2018-10-14 00:00:00",217,340,348,532
"2018-10-15 00:00:00",295,486,354,655
"2018-10-16 00:00:00",252,579,450,749
"2018-10-17 00:00:00",246,436,508,666
"2018-10-18 00:00:00",257,383,333,725
"2018-10-19 00:00:00",258,410,340,536
"2018-10-20 00:00:00",176,280,301,430
"2018-10-21 00:00:00",229,358,342,542
"2018-10-22 00:00:00",314,419,384,727
"2018-10-23 00:00:00",326,458,435,821
"2018-10-24 00:00:00",275,433,339,780
"2018-10-25 00:00:00",257,471,323,735
"2018-10-26 00:00:00",226,406,328,762
"2018-10-27 00:00:00",172,329,205,454
"2018-10-28 00:00:00",218,358,307,582
"2018-10-29 00:00:00",300,460,344,686
"2018-10-30 00:00:00",356,561,369,726
"2018-10-31 00:00:00",307,472,361,732
"2018-11-01 00:00:00",299,440,362,656
"2018-11-02 00:00:00",229,385,337,636
"2018-11-03 00:00:00",221,336,270,446
"2018-11-04 00:00:00",235,394,254,515
"2018-11-05 00:00:00",267,441,312,665
"2018-11-06 00:00:00",260,482,358,680
"2018-11-07 00:00:00",500,420,376,637
"2018-11-08 00:00:00",278,475,338,698
"2018-11-09 00:00:00",260,422,339,604
"2018-11-10 00:00:00",195,352,300,445
"2018-11-11 00:00:00",208,364,299,562
"2018-11-12 00:00:00",262,506,420,719
"2018-11-13 00:00:00",262,460,381,772
"2018-11-14 00:00:00",284,479,400,732
"2018-11-15 00:00:00",246,488,367,709
"2018-11-16 00:00:00",243,379,335,526
"2018-11-17 00:00:00",202,331,257,455
"2018-11-18 00:00:00",257,348,272,607
"2018-11-19 00:00:00",355,454,384,778
"2018-11-20 00:00:00",290,438,373,738
"2018-11-21 00:00:00",290,402,345,653
"2018-11-22 00:00:00",247,433,356,662
"2018-11-23 00:00:00",205,365,339,529
"2018-11-24 00:00:00",153,349,309,441
"2018-11-25 00:00:00",233,346,342,530
"2018-11-26 00:00:00",263,436,383,744
"2018-11-27 00:00:00",294,487,365,769
"2018-11-28 00:00:00",288,555,390,783
"2018-11-29 00:00:00",262,529,374,791
"2018-11-30 00:00:00",222,662,316,624
"2018-12-01 00:00:00",184,577,343,535
"2018-12-02 00:00:00",226,704,313,597
"2018-12-03 00:00:00",328,955,385,925
"2018-12-04 00:00:00",344,524,367,783
"2018-12-05 00:00:00",273,903,407,1091
"2018-12-06 00:00:00",265,942,499,777
"2018-12-07 00:00:00",228,573,568,595
"2018-12-08 00:00:00",185,344,469,473
"2018-12-09 00:00:00",226,462,519,619
"2018-12-10 00:00:00",308,466,587,1749
"2018-12-11 00:00:00",300,481,590,786
"2018-12-12 00:00:00",263,446,557,733
"2018-12-13 00:00:00",278,423,626,711
"2018-12-14 00:00:00",245,420,464,557
"2018-12-15 00:00:00",144,376,336,447
"2018-12-16 00:00:00",186,609,426,466
"2018-12-17 00:00:00",263,468,436,620
"2018-12-18 00:00:00",243,405,415,564
"2018-12-19 00:00:00",213,413,386,555
"2018-12-20 00:00:00",208,378,495,528
"2018-12-21 00:00:00",159,318,322,427
"2018-12-22 00:00:00",115,287,266,380
"2018-12-23 00:00:00",116,271,277,366
"2018-12-24 00:00:00",134,348,312,397
"2018-12-25 00:00:00",106,333,339,280
"2018-12-26 00:00:00",126,364,356,386
"2018-12-27 00:00:00",164,438,336,436
"2018-12-28 00:00:00",151,396,334,472
"2018-12-29 00:00:00",121,362,414,370
"2018-12-30 00:00:00",111,319,281,400
"2018-12-31 00:00:00",139,346,265,526
"2019-01-01 00:00:00",252,303,261,337
"2019-01-02 00:00:00",184,663,731,649
"2019-01-03 00:00:00",749,500,341,530
"2019-01-04 00:00:00",386,424,328,589
"2019-01-05 00:00:00",185,356,327,461
"2019-01-06 00:00:00",196,432,313,502
"2019-01-07 00:00:00",382,485,374,573
"2019-01-08 00:00:00",227,520,360,782
"2019-01-09 00:00:00",208,497,401,713
"2019-01-10 00:00:00",307,446,401,693
"2019-01-11 00:00:00",261,426,335,578
"2019-01-12 00:00:00",184,353,315,478
"2019-01-13 00:00:00",192,376,275,723
"2019-01-14 00:00:00",278,490,464,697
"2019-01-15 00:00:00",259,471,355,690
"2019-01-16 00:00:00",259,444,431,688
"2019-01-17 00:00:00",201,473,373,678
"2019-01-18 00:00:00",216,638,340,565
"2019-01-19 00:00:00",173,320,286,446
"2019-01-20 00:00:00",195,353,292,549
"2019-01-21 00:00:00",211,434,377,582
"2019-01-22 00:00:00",261,617,360,670
"2019-01-23 00:00:00",264,491,386,654
"2019-01-24 00:00:00",230,463,364,635
"2019-01-25 00:00:00",219,414,469,541
"2019-01-26 00:00:00",164,344,294,429
"2019-01-27 00:00:00",167,340,281,468
"2019-01-28 00:00:00",236,459,379,666
"2019-01-29 00:00:00",275,517,485,715
"2019-01-30 00:00:00",237,475,342,687
"2019-01-31 00:00:00",231,464,404,651
"2019-02-01 00:00:00",216,391,352,554
"2019-02-02 00:00:00",162,347,244,480
"2019-02-03 00:00:00",184,359,271,478
"2019-02-04 00:00:00",246,500,366,633
"2019-02-05 00:00:00",215,472,524,621
"2019-02-06 00:00:00",257,453,308,667
"2019-02-07 00:00:00",271,475,353,646
"2019-02-08 00:00:00",211,432,301,601
"2019-02-09 00:00:00",152,346,289,454
"2019-02-10 00:00:00",179,364,309,508
"2019-02-11 00:00:00",233,458,353,727
"2019-02-12 00:00:00",251,503,376,700
"2019-02-13 00:00:00",278,450,354,716
"2019-02-14 00:00:00",223,432,336,686
"2019-02-15 00:00:00",213,364,339,532
"2019-02-16 00:00:00",141,343,257,461
"2019-02-17 00:00:00",163,371,309,542
"2019-02-18 00:00:00",230,421,374,629
"2019-02-19 00:00:00",258,510,446,851
"2019-02-20 00:00:00",244,447,368,779
"2019-02-21 00:00:00",272,506,369,725
"2019-02-22 00:00:00",197,436,352,726
"2019-02-23 00:00:00",159,339,336,584
"2019-02-24 00:00:00",468,436,290,625
"2019-02-25 00:00:00",255,736,384,865
"2019-02-26 00:00:00",263,402,415,817
"2019-02-27 00:00:00",239,517,385,820
"2019-02-28 00:00:00",289,447,383,836
"2019-03-01 00:00:00",188,400,418,715
"2019-03-02 00:00:00",180,349,312,600
"2019-03-03 00:00:00",201,346,324,560
"2019-03-04 00:00:00",238,461,349,777
"2019-03-05 00:00:00",262,475,408,765
"2019-03-06 00:00:00",253,468,394,825
"2019-03-07 00:00:00",240,422,386,730
"2019-03-08 00:00:00",199,380,358,642
"2019-03-09 00:00:00",149,323,294,596
"2019-03-10 00:00:00",191,312,294,610
"2019-03-11 00:00:00",258,396,352,767
"2019-03-12 00:00:00",237,447,333,795
"2019-03-13 00:00:00",232,561,343,753
"2019-03-14 00:00:00",236,460,320,779
"2019-03-15 00:00:00",197,412,392,661
"2019-03-16 00:00:00",161,293,324,473
"2019-03-17 00:00:00",195,306,284,577
"2019-03-18 00:00:00",255,421,385,688
"2019-03-19 00:00:00",258,432,335,696
"2019-03-20 00:00:00",274,395,345,643
"2019-03-21 00:00:00",195,404,353,674
"2019-03-22 00:00:00",235,409,361,620
"2019-03-23 00:00:00",176,358,293,426
"2019-03-24 00:00:00",183,368,302,520
"2019-03-25 00:00:00",234,407,375,685
"2019-03-26 00:00:00",258,468,372,723
"2019-03-27 00:00:00",254,441,391,634
"2019-03-28 00:00:00",273,482,410,711
"2019-03-29 00:00:00",210,391,310,570
"2019-03-30 00:00:00",138,325,453,608
"2019-03-31 00:00:00",174,376,270,478
"2019-04-01 00:00:00",273,430,329,652
"2019-04-02 00:00:00",228,445,417,856
"2019-04-03 00:00:00",243,468,368,700
"2019-04-04 00:00:00",314,431,379,630
"2019-04-05 00:00:00",251,445,548,582
"2019-04-06 00:00:00",235,333,348,450
"2019-04-07 00:00:00",198,345,323,497
"2019-04-08 00:00:00",270,481,422,708
"2019-04-09 00:00:00",264,463,386,612
"2019-04-10 00:00:00",248,475,427,709
"2019-04-11 00:00:00",234,435,405,634
"2019-04-12 00:00:00",215,381,451,534
"2019-04-13 00:00:00",162,289,264,399
"2019-04-14 00:00:00",200,341,259,488
"2019-04-15 00:00:00",229,422,291,597
"2019-04-16 00:00:00",286,529,260,580
"2019-04-17 00:00:00",203,452,307,679
"2019-04-18 00:00:00",205,423,316,532
"2019-04-19 00:00:00",189,390,248,460
"2019-04-20 00:00:00",148,298,244,425
"2019-04-21 00:00:00",159,400,269,462
"2019-04-22 00:00:00",276,398,299,580
"2019-04-23 00:00:00",260,412,357,635
"2019-04-24 00:00:00",181,457,604,708
"2019-04-25 00:00:00",210,441,395,691
"2019-04-26 00:00:00",189,386,334,531
"2019-04-27 00:00:00",188,337,267,463
"2019-04-28 00:00:00",162,322,279,492
"2019-04-29 00:00:00",226,440,338,598
"2019-04-30 00:00:00",211,425,304,592
"2019-05-01 00:00:00",213,395,353,589
"2019-05-02 00:00:00",222,376,305,639
"2019-05-03 00:00:00",176,394,330,555
"2019-05-04 00:00:00",151,312,279,405
"2019-05-05 00:00:00",167,401,264,410
"2019-05-06 00:00:00",248,385,521,621
"2019-05-07 00:00:00",251,435,284,661
"2019-05-08 00:00:00",232,450,388,614
"2019-05-09 00:00:00",254,427,423,636
"2019-05-10 00:00:00",184,395,380,630
"2019-05-11 00:00:00",147,472,798,1490
"2019-05-12 00:00:00",175,331,290,537
"2019-05-13 00:00:00",271,441,342,629
"2019-05-14 00:00:00",240,431,347,675
"2019-05-15 00:00:00",242,426,334,612
"2019-05-16 00:00:00",228,404,375,591
"2019-05-17 00:00:00",153,354,293,537
"2019-05-18 00:00:00",139,273,264,370
"2019-05-19 00:00:00",135,300,211,443
"2019-05-20 00:00:00",260,443,363,626
"2019-05-21 00:00:00",210,420,383,610
"2019-05-22 00:00:00",246,399,336,624
"2019-05-23 00:00:00",206,354,323,563
"2019-05-24 00:00:00",181,376,284,569
"2019-05-25 00:00:00",135,345,287,426
"2019-05-26 00:00:00",204,368,309,610
"2019-05-27 00:00:00",193,448,293,737
"2019-05-28 00:00:00",202,491,332,600
"2019-05-29 00:00:00",245,442,336,569
"2019-05-30 00:00:00",207,450,457,618
"2019-05-31 00:00:00",183,438,357,572
"2019-06-01 00:00:00",151,340,316,370
"2019-06-02 00:00:00",154,384,321,473
"2019-06-03 00:00:00",188,449,317,533
"2019-06-04 00:00:00",185,427,297,704
"2019-06-05 00:00:00",181,432,319,784
"2019-06-06 00:00:00",207,389,340,545
"2019-06-07 00:00:00",179,332,299,439
"2019-06-08 00:00:00",115,277,352,327
"2019-06-09 00:00:00",150,332,263,344
"2019-06-10 00:00:00",207,432,339,528
"2019-06-11 00:00:00",258,446,335,568
"2019-06-12 00:00:00",237,371,329,523
"2019-06-13 00:00:00",220,342,257,531
"2019-06-14 00:00:00",138,348,275,456
"2019-06-15 00:00:00",126,388,256,314
"2019-06-16 00:00:00",141,292,234,403
"2019-06-17 00:00:00",196,397,289,469
"2019-06-18 00:00:00",199,387,312,555
"2019-06-19 00:00:00",201,349,268,516
"2019-06-20 00:00:00",165,376,323,559
"2019-06-21 00:00:00",165,374,306,440
"2019-06-22 00:00:00",112,277,228,313
"2019-06-23 00:00:00",128,241,233,374
"2019-06-24 00:00:00",135,327,290,464
"2019-06-25 00:00:00",178,317,294,467
"2019-06-26 00:00:00",162,343,296,532
"2019-06-27 00:00:00",151,318,251,397
"2019-06-28 00:00:00",155,370,229,443
"2019-06-29 00:00:00",94,217,221,340
"2019-06-30 00:00:00",121,240,250,366
"2019-07-01 00:00:00",158,338,272,492
"2019-07-02 00:00:00",135,348,283,476
"2019-07-03 00:00:00",135,304,277,484
"2019-07-04 00:00:00",131,305,265,417
"2019-07-05 00:00:00",122,310,289,402
"2019-07-06 00:00:00",113,265,264,333
"2019-07-07 00:00:00",98,228,277,398
"2019-07-08 00:00:00",154,325,403,576
"2019-07-09 00:00:00",137,350,353,539
"2019-07-10 00:00:00",138,330,345,529
"2019-07-11 00:00:00",130,309,347,525
"2019-07-12 00:00:00",205,286,511,474
"2019-07-13 00:00:00",112,279,331,399
"2019-07-14 00:00:00",101,273,297,429
"2019-07-15 00:00:00",156,362,820,1039
"2019-07-16 00:00:00",147,413,481,635
"2019-07-17 00:00:00",147,342,437,639
"2019-07-18 00:00:00",132,406,446,611
"2019-07-19 00:00:00",99,324,400,521
"2019-07-20 00:00:00",113,318,439,533
"2019-07-21 00:00:00",124,321,416,503
"2019-07-22 00:00:00",137,416,436,631
"2019-07-23 00:00:00",154,422,417,671
"2019-07-24 00:00:00",138,445,360,693
"2019-07-25 00:00:00",148,409,455,633
"2019-07-26 00:00:00",115,359,376,515
"2019-07-27 00:00:00",92,342,330,417
"2019-07-28 00:00:00",84,338,308,419
"2019-07-29 00:00:00",124,419,350,550
"2019-07-30 00:00:00",149,418,422,587
"2019-07-31 00:00:00",115,386,426,580
"2019-08-01 00:00:00",125,417,379,535
"2019-08-02 00:00:00",301,329,342,457
"2019-08-03 00:00:00",109,276,239,352
"2019-08-04 00:00:00",94,290,263,424
"2019-08-05 00:00:00",147,394,341,488
"2019-08-06 00:00:00",127,386,364,575
"2019-08-07 00:00:00",157,403,332,592
"2019-08-08 00:00:00",145,397,369,516
"2019-08-09 00:00:00",141,344,306,492
"2019-08-10 00:00:00",107,274,254,390
"2019-08-11 00:00:00",124,263,411,538
"2019-08-12 00:00:00",150,349,466,514
"2019-08-13 00:00:00",179,396,391,558
"2019-08-14 00:00:00",129,353,351,554
"2019-08-15 00:00:00",153,364,331,501
"2019-08-16 00:00:00",114,337,366,484
"2019-08-17 00:00:00",93,283,380,388
"2019-08-18 00:00:00",111,287,322,452
"2019-08-19 00:00:00",140,393,374,625
"2019-08-20 00:00:00",152,371,346,538
"2019-08-21 00:00:00",128,424,395,622
"2019-08-22 00:00:00",176,412,389,637
"2019-08-23 00:00:00",127,422,350,473
"2019-08-24 00:00:00",99,272,249,360
"2019-08-25 00:00:00",97,289,277,383
"2019-08-26 00:00:00",170,385,356,525
"2019-08-27 00:00:00",171,398,382,714
"2019-08-28 00:00:00",161,481,424,649
"2019-08-29 00:00:00",184,459,451,652
"2019-08-30 00:00:00",159,405,408,539
"2019-08-31 00:00:00",133,327,306,442
"2019-09-01 00:00:00",149,365,334,453
"2019-09-02 00:00:00",174,378,398,577
"2019-09-03 00:00:00",200,469,556,885
"2019-09-04 00:00:00",178,449,590,784
"2019-09-05 00:00:00",185,434,424,653
"2019-09-06 00:00:00",137,316,327,536
"2019-09-07 00:00:00",113,293,311,392
"2019-09-08 00:00:00",152,295,336,456
"2019-09-09 00:00:00",202,432,451,666
"2019-09-10 00:00:00",199,417,529,749
"2019-09-11 00:00:00",173,452,442,637
"2019-09-12 00:00:00",170,430,481,629
"2019-09-13 00:00:00",166,390,392,610
"2019-09-14 00:00:00",110,287,335,403
"2019-09-15 00:00:00",141,348,336,461
"2019-09-16 00:00:00",209,427,489,664
"2019-09-17 00:00:00",202,424,352,579
"2019-09-18 00:00:00",376,471,420,686
"2019-09-19 00:00:00",202,455,457,686
"2019-09-20 00:00:00",151,364,408,588
"2019-09-21 00:00:00",102,322,286,364
"2019-09-22 00:00:00",166,365,311,492
"2019-09-23 00:00:00",208,413,401,707
"2019-09-24 00:00:00",235,415,408,684
"2019-09-25 00:00:00",225,409,476,619
"2019-09-26 00:00:00",195,406,473,652
"2019-09-27 00:00:00",165,338,375,583
"2019-09-28 00:00:00",117,338,348,495
"2019-09-29 00:00:00",161,352,316,584
"2019-09-30 00:00:00",300,407,416,725
"2019-10-01 00:00:00",299,406,496,660
"2019-10-02 00:00:00",211,422,561,716
"2019-10-03 00:00:00",241,405,411,724
"2019-10-04 00:00:00",182,331,362,593
"2019-10-05 00:00:00",129,293,314,428
"2019-10-06 00:00:00",148,325,338,527
"2019-10-07 00:00:00",247,400,426,694
"2019-10-08 00:00:00",255,627,485,715
"2019-10-09 00:00:00",250,489,420,767
"2019-10-10 00:00:00",215,419,419,1825
"2019-10-11 00:00:00",174,351,413,1402
"2019-10-12 00:00:00",173,353,350,514
"2019-10-13 00:00:00",168,320,371,615
"2019-10-14 00:00:00",265,467,519,748
"2019-10-15 00:00:00",252,418,432,771
"2019-10-16 00:00:00",205,411,461,829
"2019-10-17 00:00:00",214,420,500,781
"2019-10-18 00:00:00",202,380,450,746
"2019-10-19 00:00:00",144,316,322,492
"2019-10-20 00:00:00",208,429,401,636
"2019-10-21 00:00:00",277,447,515,754
"2019-10-22 00:00:00",240,419,473,876
"2019-10-23 00:00:00",273,469,440,797
"2019-10-24 00:00:00",235,411,518,782
"2019-10-25 00:00:00",215,362,377,602
"2019-10-26 00:00:00",175,325,374,512
"2019-10-27 00:00:00",177,299,737,513
"2019-10-28 00:00:00",266,448,473,735
"2019-10-29 00:00:00",307,491,494,740
"2019-10-30 00:00:00",207,421,411,713
"2019-10-31 00:00:00",255,393,415,669
"2019-11-01 00:00:00",196,370,418,628
"2019-11-02 00:00:00",169,337,281,483
"2019-11-03 00:00:00",175,355,319,588
"2019-11-04 00:00:00",238,498,434,721
"2019-11-05 00:00:00",237,528,501,872
"2019-11-06 00:00:00",273,463,618,961
"2019-11-07 00:00:00",257,418,468,803
"2019-11-08 00:00:00",225,446,451,664
"2019-11-09 00:00:00",171,302,330,520
"2019-11-10 00:00:00",196,375,361,541
"2019-11-11 00:00:00",232,396,477,729
"2019-11-12 00:00:00",259,427,441,768
"2019-11-13 00:00:00",243,447,468,737
"2019-11-14 00:00:00",224,394,464,689
"2019-11-15 00:00:00",211,357,473,607
"2019-11-16 00:00:00",163,305,317,480
"2019-11-17 00:00:00",169,313,327,576
"2019-11-18 00:00:00",242,457,469,744
"2019-11-19 00:00:00",255,448,466,782
"2019-11-20 00:00:00",287,406,451,756
"2019-11-21 00:00:00",213,444,471,717
"2019-11-22 00:00:00",192,381,397,633
"2019-11-23 00:00:00",129,337,343,477
"2019-11-24 00:00:00",166,357,319,528
"2019-11-25 00:00:00",255,439,455,694
"2019-11-26 00:00:00",214,570,661,860
"2019-11-27 00:00:00",250,412,433,734
"2019-11-28 00:00:00",214,421,467,617
"2019-11-29 00:00:00",200,374,387,523
"2019-11-30 00:00:00",160,337,350,486
"2019-12-01 00:00:00",156,411,317,522
"2019-12-02 00:00:00",257,384,442,735
"2019-12-03 00:00:00",226,403,499,772
"2019-12-04 00:00:00",223,398,511,738
"2019-12-05 00:00:00",222,393,474,729
"2019-12-06 00:00:00",192,372,416,647
"2019-12-07 00:00:00",160,1586,342,506
"2019-12-08 00:00:00",206,655,377,576
"2019-12-09 00:00:00",264,473,435,738
"2019-12-10 00:00:00",308,884,422,701
"2019-12-11 00:00:00",280,1396,441,692
"2019-12-12 00:00:00",282,478,555,732
"2019-12-13 00:00:00",302,379,387,578
"2019-12-14 00:00:00",223,278,348,457
"2019-12-15 00:00:00",258,421,323,499
"2019-12-16 00:00:00",208,357,382,566
"2019-12-17 00:00:00",205,377,373,623
"2019-12-18 00:00:00",219,360,398,575
"2019-12-19 00:00:00",169,345,420,551
"2019-12-20 00:00:00",134,315,334,449
"2019-12-21 00:00:00",89,259,263,300
"2019-12-22 00:00:00",113,263,256,373
"2019-12-23 00:00:00",114,319,291,410
"2019-12-24 00:00:00",99,312,269,362
"2019-12-25 00:00:00",79,209,230,290
"2019-12-26 00:00:00",102,263,308,390
"2019-12-27 00:00:00",108,299,312,391
"2019-12-28 00:00:00",122,293,249,359
"2019-12-29 00:00:00",133,294,302,362
"2019-12-30 00:00:00",126,335,344,448
"2019-12-31 00:00:00",129,327,268,385
"2020-01-01 00:00:00",102,273,229,351
"2020-01-02 00:00:00",174,324,365,544
"2020-01-03 00:00:00",180,360,324,473
"2020-01-04 00:00:00",149,308,287,402
"2020-01-05 00:00:00",185,379,324,458
"2020-01-06 00:00:00",205,424,417,642
"2020-01-07 00:00:00",221,388,441,647
"2020-01-08 00:00:00",208,433,399,629
"2020-01-09 00:00:00",238,412,3452,3662
"2020-01-10 00:00:00",205,449,27026,27291
"2020-01-11 00:00:00",138,336,20511,20656
"2020-01-12 00:00:00",201,335,3564,3746
"2020-01-13 00:00:00",242,398,658,844
"2020-01-14 00:00:00",213,412,732,1001
"2020-01-15 00:00:00",245,437,878,1187
"2020-01-16 00:00:00",213,462,1925,2204
"2020-01-17 00:00:00",200,371,1734,1935
"2020-01-18 00:00:00",146,296,318,495
"2020-01-19 00:00:00",203,320,327,515
"2020-01-20 00:00:00",241,430,330,652
"2020-01-21 00:00:00",219,453,547,840
"2020-01-22 00:00:00",187,470,407,677
"2020-01-23 00:00:00",204,453,419,750
"2020-01-24 00:00:00",176,494,384,639
"2020-01-25 00:00:00",142,414,342,460
"2020-01-26 00:00:00",157,355,315,608
"2020-01-27 00:00:00",183,505,363,668
"2020-01-28 00:00:00",195,450,360,684
"2020-01-29 00:00:00",214,480,411,744
"2020-01-30 00:00:00",287,448,557,671
"2020-01-31 00:00:00",193,441,346,545
"2020-02-01 00:00:00",148,337,334,440
"2020-02-02 00:00:00",155,330,328,478
"2020-02-03 00:00:00",225,456,439,655
"2020-02-04 00:00:00",232,498,455,683
"2020-02-05 00:00:00",216,504,449,718
"2020-02-06 00:00:00",201,485,384,688
"2020-02-07 00:00:00",194,436,460,667
"2020-02-08 00:00:00",107,364,310,443
"2020-02-09 00:00:00",175,383,315,485
"2020-02-10 00:00:00",249,511,461,741
"2020-02-11 00:00:00",250,511,381,677
"2020-02-12 00:00:00",202,482,391,672
"2020-02-13 00:00:00",211,479,476,681
"2020-02-14 00:00:00",178,424,351,648
"2020-02-15 00:00:00",129,274,304,417
"2020-02-16 00:00:00",150,379,372,559
"2020-02-17 00:00:00",253,453,425,671
"2020-02-18 00:00:00",235,395,374,649
"2020-02-19 00:00:00",215,492,382,666
"2020-02-20 00:00:00",205,519,426,692
"2020-02-21 00:00:00",210,474,330,542
"2020-02-22 00:00:00",117,309,316,419
"2020-02-23 00:00:00",148,364,324,510
"2020-02-24 00:00:00",214,463,409,699
"2020-02-25 00:00:00",216,470,589,688
"2020-02-26 00:00:00",194,461,464,772
"2020-02-27 00:00:00",215,511,428,642
"2020-02-28 00:00:00",182,434,368,609
"2020-02-29 00:00:00",135,406,307,499
"2020-03-01 00:00:00",151,324,326,536
"2020-03-02 00:00:00",206,458,458,727
"2020-03-03 00:00:00",232,423,421,687
"2020-03-04 00:00:00",191,415,382,642
"2020-03-05 00:00:00",219,473,430,669
"2020-03-06 00:00:00",156,432,367,594
"2020-03-07 00:00:00",136,337,265,423
"2020-03-08 00:00:00",136,359,327,503
"2020-03-09 00:00:00",203,451,410,692
"2020-03-10 00:00:00",201,413,375,636
"2020-03-11 00:00:00",243,393,422,682
"2020-03-12 00:00:00",212,384,343,584
"2020-03-13 00:00:00",204,391,339,646
"2020-03-14 00:00:00",160,293,270,424
"2020-03-15 00:00:00",178,291,293,461
"2020-03-16 00:00:00",195,371,375,563
"2020-03-17 00:00:00",218,367,314,565
"2020-03-18 00:00:00",259,356,343,580
"2020-03-19 00:00:00",208,377,362,542
"2020-03-20 00:00:00",215,360,332,503
"2020-03-21 00:00:00",161,292,321,474
"2020-03-22 00:00:00",189,344,296,448
"2020-03-23 00:00:00",229,397,323,609
"2020-03-24 00:00:00",243,396,367,652
"2020-03-25 00:00:00",300,431,348,620
"2020-03-26 00:00:00",275,429,394,634
"2020-03-27 00:00:00",234,406,342,576
"2020-03-28 00:00:00",198,384,334,482
"2020-03-29 00:00:00",183,388,298,485
"2020-03-30 00:00:00",246,422,516,598
"2020-03-31 00:00:00",223,428,484,610
"2020-04-01 00:00:00",234,461,384,672
"2020-04-02 00:00:00",278,488,398,596
"2020-04-03 00:00:00",201,470,373,659
"2020-04-04 00:00:00",212,405,292,577
"2020-04-05 00:00:00",298,505,454,536
"2020-04-06 00:00:00",273,462,362,602
"2020-04-07 00:00:00",251,477,371,647
"2020-04-08 00:00:00",264,477,350,593
"2020-04-09 00:00:00",266,821,352,642
"2020-04-10 00:00:00",263,442,331,724
"2020-04-11 00:00:00",267,455,348,582
"2020-04-12 00:00:00",165,456,359,597
"2020-04-13 00:00:00",220,500,370,641
"2020-04-14 00:00:00",296,532,406,617
"2020-04-15 00:00:00",243,541,387,656
"2020-04-16 00:00:00",211,497,366,681
"2020-04-17 00:00:00",213,512,372,602
"2020-04-18 00:00:00",207,495,359,557
"2020-04-19 00:00:00",178,498,402,734
"2020-04-20 00:00:00",300,508,461,666
"2020-04-21 00:00:00",284,533,904,680
"2020-04-22 00:00:00",208,526,392,681
"2020-04-23 00:00:00",277,566,362,672
"2020-04-24 00:00:00",227,483,395,620
"2020-04-25 00:00:00",173,464,412,509
"2020-04-26 00:00:00",191,459,306,565
"2020-04-27 00:00:00",240,563,445,664
"2020-04-28 00:00:00",237,485,463,655
"2020-04-29 00:00:00",217,481,401,665
"2020-04-30 00:00:00",220,467,347,544
"2020-05-01 00:00:00",212,465,296,525
"2020-05-02 00:00:00",174,345,312,486
"2020-05-03 00:00:00",197,395,263,508
"2020-05-04 00:00:00",279,431,348,647
"2020-05-05 00:00:00",208,430,342,629
"2020-05-06 00:00:00",209,432,345,603
"2020-05-07 00:00:00",200,438,324,642
"2020-05-08 00:00:00",186,413,341,574
"2020-05-09 00:00:00",152,367,295,491
"2020-05-10 00:00:00",165,372,253,530
"2020-05-11 00:00:00",225,483,361,665
"2020-05-12 00:00:00",219,489,310,652
"2020-05-13 00:00:00",190,477,358,605
"2020-05-14 00:00:00",215,499,364,627
"2020-05-15 00:00:00",197,435,318,543
"2020-05-16 00:00:00",128,399,269,419
"2020-05-17 00:00:00",158,353,292,499
"2020-05-18 00:00:00",211,403,379,570
"2020-05-19 00:00:00",229,430,319,574
"2020-05-20 00:00:00",183,393,355,579
"2020-05-21 00:00:00",224,404,349,602
"2020-05-22 00:00:00",189,439,302,512
"2020-05-23 00:00:00",145,334,255,379
"2020-05-24 00:00:00",211,367,274,493
"2020-05-25 00:00:00",188,465,317,540
"2020-05-26 00:00:00",176,376,303,528
"2020-05-27 00:00:00",194,446,335,558
"2020-05-28 00:00:00",199,406,311,561
"2020-05-29 00:00:00",185,331,305,524
"2020-05-30 00:00:00",153,302,256,390
"2020-05-31 00:00:00",149,359,252,481
"2020-06-01 00:00:00",161,369,289,581
"2020-06-02 00:00:00",180,437,278,533
"2020-06-03 00:00:00",179,363,287,520
"2020-06-04 00:00:00",160,338,314,560
"2020-06-05 00:00:00",171,356,338,496
"2020-06-06 00:00:00",135,306,278,438
"2020-06-07 00:00:00",129,333,255,447
"2020-06-08 00:00:00",167,428,316,496
"2020-06-09 00:00:00",175,429,328,546
"2020-06-10 00:00:00",181,426,332,551
"2020-06-11 00:00:00",186,406,308,532
"2020-06-12 00:00:00",162,347,326,439
"2020-06-13 00:00:00",125,315,234,393
"2020-06-14 00:00:00",144,323,255,378
"2020-06-15 00:00:00",203,418,332,511
"2020-06-16 00:00:00",162,380,285,478
"2020-06-17 00:00:00",158,434,362,541
"2020-06-18 00:00:00",130,380,330,484
"2020-06-19 00:00:00",168,386,295,437
"2020-06-20 00:00:00",102,322,246,382
"2020-06-21 00:00:00",120,322,238,342
"2020-06-22 00:00:00",179,460,317,420
"2020-06-23 00:00:00",140,381,293,435
"2020-06-24 00:00:00",161,363,291,445
